id,tile,row,col,elev,aspect,slope,lat,lon,e_lv95,n_lv95,band,asp_c,slope_cls
t8_2000_SE_30-42_52,8,557,1234,1999.8,128.8,33.1,46.570281,9.899395,2788625.0,1160625.0,2000,SE,30-42
t8_2000_SE_30-42_53,8,615,1192,2059.4,138.9,35.0,46.442781,9.756908,2778125.0,1146125.0,2000,SE,30-42
t8_2000_S_30-42_54,8,657,1321,2042.9,171.7,34.9,46.339036,10.171564,2810375.0,1135625.0,2000,S,30-42
t8_2000_SW_30-42_55,8,520,1251,2014.5,209.1,35.9,46.652234,9.958678,2792875.0,1169875.0,2000,SW,30-42
t8_2000_SW_30-42_56,8,698,1145,1964.7,244.9,35.9,46.259213,9.596636,2766375.0,1125375.0,2000,SW,30-42
t8_2000_W_30-42_57,8,653,1295,1960.0,280.7,36.2,46.350032,10.087628,2803875.0,1136625.0,2000,W,30-42
t8_2000_NW_30-42_58,8,391,1317,2014.5,300.2,33.3,46.937187,10.18886,2809375.0,1202125.0,2000,NW,30-42
t8_2000_NW_30-42_59,8,473,1297,2006.9,335.3,34.1,46.754449,10.114054,2804375.0,1181625.0,2000,NW,30-42
t8_2000_N_42-55_60,8,477,1277,1999.2,0.5,42.1,46.746973,10.048214,2799375.0,1180625.0,2000,N,42-55
t8_2000_NE_42-55_61,8,693,1298,2053.0,37.7,44.0,46.259899,10.092971,2804625.0,1126625.0,2000,NE,42-55
t8_2000_NE_42-55_62,8,470,1351,2014.5,63.5,46.1,46.756913,10.290985,2817875.0,1182375.0,2000,NE,42-55
t8_2000_E_42-55_63,8,602,1229,2092.3,91.1,43.5,46.469481,9.878535,2787375.0,1149375.0,2000,E,42-55
t8_2000_SE_42-55_64,8,598,1230,2034.5,114.5,43.0,46.478402,9.882194,2787625.0,1150375.0,2000,SE,42-55
t8_2000_SE_42-55_65,8,577,1377,2066.1,155.8,47.5,46.514292,10.362954,2824375.0,1155625.0,2000,SE,42-55
t8_2000_S_42-55_66,8,576,1382,2023.3,190.2,46.9,46.516119,10.379353,2825625.0,1155875.0,2000,S,42-55
t8_2000_SW_42-55_67,8,487,1291,2028.9,238.1,43.9,46.723441,10.092884,2802875.0,1178125.0,2000,SW,42-55
t8_2000_W_42-55_68,8,472,1356,2065.3,255.3,42.5,46.752008,10.307096,2819125.0,1181875.0,2000,W,42-55
t8_2000_W_42-55_69,8,699,1278,1894.2,270.1,42.8,46.247916,10.027518,2799625.0,1125125.0,2000,W,42-55
t8_2000_NW_42-55_70,8,705,1278,1990.4,298.9,44.0,46.23443,10.026876,2799625.0,1123625.0,2000,NW,42-55
t8_2000_N_42-55_71,8,666,1146,2064.3,343.5,46.4,46.331089,9.602739,2766625.0,1133375.0,2000,N,42-55
t8_2400_N_20-30_72,8,647,1334,2335.5,3.7,28.6,46.360485,10.214898,2813625.0,1138125.0,2400,N,20-30
t8_2400_N_20-30_73,8,543,1374,2354.1,22.0,27.6,46.590953,10.357308,2823625.0,1164125.0,2400,N,20-30
t8_2400_NE_20-30_74,8,643,1197,2438.5,62.4,22.6,46.379506,9.77046,2779375.0,1139125.0,2400,NE,20-30
t8_2400_E_20-30_75,8,397,1336,2361.3,92.3,22.9,46.922189,10.250495,2814125.0,1200625.0,2400,E,20-30
t8_2400_SE_20-30_76,8,563,1288,2456.3,120.8,26.1,46.55285,10.074728,2802125.0,1159125.0,2400,SE,20-30
t8_2400_SE_20-30_77,8,407,1385,2393.9,153.2,22.0,46.895655,10.409967,2826375.0,1198125.0,2400,SE,20-30
t8_2400_S_20-30_78,8,546,1230,2408.8,170.9,23.3,46.595288,9.887478,2787625.0,1163375.0,2400,S,20-30
t8_2400_SW_20-30_79,8,539,1354,2383.9,213.0,29.0,46.601598,10.292583,2818625.0,1165125.0,2400,SW,20-30
t8_2400_SW_20-30_80,8,580,1269,2410.8,247.2,20.6,46.516058,10.011007,2797375.0,1154875.0,2400,SW,20-30
t8_2400_W_20-30_81,8,345,1383,2363.2,278.7,29.2,47.03515,10.411116,2825875.0,1213625.0,2400,W,20-30
t8_2400_NW_20-30_82,8,605,1216,2466.7,302.0,25.3,46.463638,9.835944,2784125.0,1148625.0,2400,NW,20-30
t8_2400_NW_20-30_83,8,515,1234,2407.0,335.8,26.6,46.664688,9.903699,2788625.0,1171125.0,2400,NW,20-30
t8_2400_N_30-42_84,8,387,1394,2432.2,10.3,34.1,46.939828,10.441983,2828625.0,1203125.0,2400,N,30-42
t8_2400_NE_30-42_85,8,687,1283,2414.2,34.2,35.3,46.274516,10.045009,2800875.0,1128125.0,2400,NE,30-42
t8_2400_NE_30-42_86,8,638,1189,2345.9,65.7,35.1,46.391278,9.744953,2777375.0,1140375.0,2400,NE,30-42
t8_2400_E_30-42_87,8,409,1310,2332.7,94.6,36.1,46.897283,10.163839,2807625.0,1197625.0,2400,E,30-42
t8_2400_SE_30-42_88,8,611,1224,2414.3,123.7,37.6,46.449599,9.861364,2786125.0,1147125.0,2400,SE,30-42
t8_2400_SE_30-42_89,8,561,1202,2384.6,148.2,33.8,46.563499,9.794702,2780625.0,1159625.0,2400,SE,30-42
t8_2400_S_30-42_90,8,558,1221,2415.2,177.1,34.9,46.568942,9.856923,2785375.0,1160375.0,2400,S,30-42
t8_2400_SW_30-42_91,8,565,1355,2372.0,209.3,39.5,46.543083,10.292758,2818875.0,1158625.0,2400,SW,30-42
t8_2400_SW_30-42_92,8,601,1249,2548.7,230.1,41.9,46.470311,9.943703,2792375.0,1149625.0,2400,SW,30-42
t8_2400_W_30-42_93,8,646,1194,2352.5,278.4,38.7,46.372963,9.760427,2778625.0,1138375.0,2400,W,30-42
t8_2400_NW_30-42_94,8,618,1228,2357.5,297.2,38.1,46.433585,9.873666,2787125.0,1145375.0,2400,NW,30-42
t8_2400_NW_30-42_95,8,565,1203,2340.3,333.2,35.9,46.55444,9.797569,2780875.0,1158625.0,2400,NW,30-42
t8_2400_N_42-55_96,8,460,1367,2409.5,3.2,46.9,46.778066,10.344517,2821875.0,1184875.0,2400,N,42-55
t8_2400_N_42-55_97,8,679,1137,2413.6,20.8,43.0,46.302418,9.572383,2764375.0,1130125.0,2400,N,42-55
t8_2400_E_42-55_98,8,668,1231,2380.7,71.6,42.4,46.320984,9.878361,2787875.0,1132875.0,2400,E,42-55
t8_2400_E_42-55_99,8,455,1287,2450.2,84.8,48.5,46.795667,10.083338,2801875.0,1186125.0,2400,E,42-55
t8_2400_SE_42-55_100,8,606,1226,2389.2,122.3,43.3,46.460699,9.868372,2786625.0,1148375.0,2400,SE,42-55
t8_2400_SE_42-55_101,8,671,1247,2355.5,152.3,47.5,46.31311,9.929961,2791875.0,1132125.0,2400,SE,42-55
t8_2400_S_42-55_102,8,587,1411,2406.2,184.1,44.5,46.488916,10.472368,2832875.0,1153125.0,2400,S,42-55
t8_2400_SW_42-55_103,8,588,1414,2474.4,204.5,48.9,46.486408,10.482003,2833625.0,1152875.0,2400,SW,42-55
t8_2400_SW_42-55_104,8,455,1389,2415.2,236.4,45.1,46.787447,10.417103,2827375.0,1186125.0,2400,SW,42-55
t8_2400_W_42-55_105,8,658,1296,2348.3,266.3,45.1,46.338718,10.090325,2804125.0,1135375.0,2400,W,42-55
t8_2400_W_42-55_106,8,464,1380,2389.1,288.8,43.3,46.767986,10.38655,2825125.0,1183875.0,2400,W,42-55
t8_2400_NW_42-55_107,8,666,1153,2373.0,319.7,42.2,46.330652,9.625456,2768375.0,1133375.0,2400,NW,42-55
t8_2800_N_20-30_108,8,642,1222,2777.3,352.6,21.4,46.380054,9.851758,2785625.0,1139375.0,2800,N,20-30
t8_2800_NE_20-30_109,8,657,1194,2845.6,33.5,20.8,46.348235,9.75937,2778625.0,1135625.0,2800,NE,20-30
t8_2800_NE_20-30_110,8,651,1199,2791.7,55.1,24.9,46.361389,9.776181,2779875.0,1137125.0,2800,NE,20-30
t8_2800_E_20-30_111,8,624,1217,2831.3,93.6,25.2,46.42086,9.837306,2784375.0,1143875.0,2800,E,20-30
t8_2800_SE_20-30_112,8,631,1216,2786.1,122.6,25.3,46.405194,9.833361,2784125.0,1142125.0,2800,SE,20-30
t8_2800_SE_20-30_113,8,687,1267,2818.7,156.1,25.2,46.275699,9.993146,2796875.0,1128125.0,2800,SE,20-30
t8_2800_S_20-30_114,8,684,1146,2827.6,183.7,25.8,46.290624,9.601128,2766625.0,1128875.0,2800,S,20-30
t8_2800_SW_20-30_115,8,591,1248,2843.1,209.7,24.6,46.49286,9.941488,2792125.0,1152125.0,2800,SW,20-30
t8_2800_SW_20-30_116,8,606,1304,2833.6,239.8,23.1,46.454982,10.122061,2806125.0,1148375.0,2800,SW,20-30
t8_2800_W_20-30_117,8,695,1185,2802.0,278.7,26.1,46.263408,9.726555,2776375.0,1126125.0,2800,W,20-30
t8_2800_NW_20-30_118,8,673,1165,2786.3,302.0,23.3,46.314157,9.663754,2771375.0,1131625.0,2800,NW,20-30
t8_2800_NW_20-30_119,8,637,1228,2748.6,328.7,27.8,46.390876,9.871749,2787125.0,1140625.0,2800,NW,20-30
t8_2800_N_30-42_120,8,625,1318,2808.6,349.2,37.5,46.411193,10.165441,2809625.0,1143625.0,2800,N,30-42
t8_2800_NE_30-42_121,8,502,1352,2818.5,32.0,33.2,46.684915,10.29045,2818125.0,1174375.0,2800,NE,30-42
t8_2800_NE_30-42_122,8,651,1189,2809.5,62.0,35.7,46.362054,9.743712,2777375.0,1137125.0,2800,NE,30-42
t8_2800_E_30-42_123,8,660,1172,2796.8,97.3,36.6,46.342932,9.687673,2773125.0,1134875.0,2800,E,30-42
t8_2800_SE_30-42_124,8,641,1266,2781.8,125.4,34.4,46.379168,9.994765,2796625.0,1139625.0,2800,SE,30-42
t8_2800_S_30-42_125,8,637,1335,2774.9,161.5,37.8,46.382881,10.219296,2813875.0,1140625.0,2800,S,30-42
t8_2800_S_30-42_126,8,679,1168,2974.4,179.2,33.8,46.300478,9.672932,2772125.0,1130125.0,2800,S,30-42
t8_2800_SW_30-42_127,8,658,1191,2844.0,220.5,32.8,46.346187,9.749536,2777875.0,1135375.0,2800,SW,30-42
t8_2800_SW_30-42_128,8,627,1228,2758.3,241.2,37.0,46.413355,9.872757,2787125.0,1143125.0,2800,SW,30-42
t8_2800_W_30-42_129,8,641,1208,2828.5,264.6,30.8,46.383261,9.806384,2782125.0,1139625.0,2800,W,30-42
t8_2800_NW_30-42_130,8,395,1387,2773.6,294.6,34.3,46.922451,10.418019,2826875.0,1201125.0,2800,NW,30-42
t8_2800_NW_30-42_131,8,693,1200,2791.4,337.2,37.4,46.26691,9.775364,2780125.0,1126625.0,2800,NW,30-42
t8_2800_N_42-55_132,8,681,1146,2923.3,5.8,46.4,46.297368,9.601397,2766625.0,1129625.0,2800,N,42-55
t8_2800_NE_42-55_133,8,491,1332,2779.1,38.8,42.9,46.711253,10.226411,2813125.0,1177125.0,2800,NE,42-55
t8_2800_NE_42-55_134,8,576,1417,2856.5,65.4,42.3,46.513112,10.493284,2834375.0,1155875.0,2800,NE,42-55
t8_2800_E_42-55_135,8,682,1154,2810.8,100.1,43.3,46.294621,9.627252,2768625.0,1129375.0,2800,E,42-55
t8_2800_SE_42-55_136,8,660,1204,2739.8,124.7,43.0,46.340822,9.791539,2781125.0,1134875.0,2800,SE,42-55
t8_2800_SE_42-55_137,8,663,1202,2766.3,148.7,45.5,46.334213,9.784756,2780625.0,1134125.0,2800,SE,42-55
t8_2800_S_42-55_138,8,586,1407,2782.7,177.1,46.9,46.491511,10.459479,2831875.0,1153375.0,2800,S,42-55
t8_2800_S_42-55_139,8,587,1394,2694.9,201.0,42.0,46.490381,10.417056,2828625.0,1153125.0,2800,S,42-55
t8_2800_W_42-55_140,8,575,1425,2704.6,249.4,44.1,46.514656,10.519452,2836375.0,1156125.0,2800,W,42-55
t8_2800_W_42-55_141,8,678,1152,2758.1,291.9,44.5,46.303738,9.621127,2768125.0,1130375.0,2800,W,42-55
t8_2800_NW_42-55_142,8,621,1251,2803.1,298.2,43.1,46.425212,9.948127,2792875.0,1144625.0,2800,NW,42-55
t8_2800_NW_42-55_143,8,573,1415,2726.2,337.4,46.7,46.520029,10.487154,2833875.0,1156625.0,2800,NW,42-55
